1	SPRTN	231337104	231355023
1	SPSB1	9292880	9369532
1	SPTA1	158610706	158686698
1	SRGAP2	206203345	206464443
1	SRGAP2B	144887265	145095528
1	SRGAP2C	121184810	121392822
1	SRGAP2D	143975087	144068350
1	SRM	11054584	11060024
1	SRP9	225777813	225790466
1	SRRM1	24631716	24673267
1	SRSF10	23964804	23980927
1	SRSF11	70205682	70253052
1	SRSF4	29147743	29181987
1	SSBP3	54225432	54413479
1	SSR2	156009048	156020959
1	SSU72	1541673	1574869
1	SSX2IP	84643707	84690803
1	ST3GAL3	43705824	43931165
1	ST6GALNAC3	76074719	76634601
1	ST6GALNAC5	76867441	77065711
1	ST7L	112523518	112620825
1	STIL	47250139	47314147
1	STK40	36339624	36385896
1	STMN1	25884181	25906991
1	STPG1	24356999	24416934
1	STRIP1	110031577	110074641
1	STX12	27773183	27824452
1	STX6	180972712	181023121
1	STXBP3	108746674	108809526
1	SUCO	172532349	172611833
1	SUSD4	223220819	223364202
1	SV2A	149903318	149917882
1	SWT1	185157080	185291765
1	SYCP1	114854803	114995370
1	SYDE2	85156873	85201046
1	SYF2	25222679	25232502
1	SYNC	32680360	32703596
1	SYPL2	109466628	109482137
1	SYT11	155859509	155885199
1	SYT14	209938174	210171315
1	SYT2	202590596	202710417
1	SYT6	114089291	114153919
1	SYTL1	27342020	27353937
1	SZRD1	16352575	16398145
1	SZT2	43389882	43452650
1	TACSTD2	58575423	58577773
1	TADA1	166856510	166876327
1	TAF12	28589323	28643085
1	TAF13	109062486	109076002
1	TAF1A	222557902	222589933
1	TAF5L	229593111	229626047
1	TAGLN2	159918107	159925732
1	TAL1	47216290	47232220
1	TARBP1	234391313	234479103
1	TARDBP	11012344	11026420
1	TARS2	150487364	150507609
1	TAS1R1	6555181	6579757
1	TAS1R2	18839599	18859682
1	TAS1R3	1331314	1335306
1	TATDN3	212791828	212816626
1	TBCE	235367360	235448968
1	TBX15	118883046	118989556
1	TBX19	168281040	168314426
1	TCEA3	23381061	23424740
1	TCEANC2	54053587	54112519
1	TCEB3	23743155	23762059
1	TCHH	152106317	152115454
1	TCHHL1	152084144	152089064
1	TCTEX1D1	66752459	66778787
1	TCTEX1D4	44805913	44806675
1	TDRD10	154502219	154548147
1	TDRD5	179591613	179691272
1	TDRKH	151770107	151791416
1	TEDDM1	182398117	182400616
1	TEKT2	36084075	36088275
1	TESK2	45343883	45491166
1	TEX35	178513077	178548602
1	TEX38	46668855	46673594
1	TFAP2E	35573370	35595328
1	TFB2M	246540560	246566324
1	TGFB2	218346235	218444619
1	TGFBR3	91680343	91906335
1	THAP3	6624866	6635586
1	THBS3	155195588	155209051
1	THEM4	151873584	151909808
1	THEM5	151847263	151853697
1	THEMIS2	27872543	27886685
1	THRAP3	36224416	36305357
1	TIE1	43300993	43323108
1	TIMM17A	201955491	201970661
1	TINAGL1	31576485	31587686
1	TIPRL	168178933	168202114
1	TLR5	223109406	223143282
1	TM2D1	61681046	61725423
1	TMCC2	205228176	205273343
1	TMCO1	165724293	165827755
1	TMCO2	40245947	40251691
1	TMCO4	19682213	19799945
1	TMED5	93149742	93180728
1	TMEM125	43269994	43274002
1	TMEM167B	109089803	109096934
1	TMEM183A	203007386	203024848
1	TMEM200B	29119428	29123935
1	TMEM201	9588922	9614873
1	TMEM206	212363931	212414901
1	TMEM222	27322145	27336400
1	TMEM234	32214472	32222359
1	TMEM240	1535174	1540453
1	TMEM39B	32072031	32102866
1	TMEM50A	25337917	25362361
1	TMEM51	15152532	15220480
1	TMEM52	1917590	1919273
1	TMEM53	44635238	44674555
1	TMEM54	32894594	32901438
1	TMEM56	95117338	95197607
1	TMEM56-RWDD3	95117923	95247225
1	TMEM57	25430858	25500209
1	TMEM59	54031663	54053504
1	TMEM61	54980792	54992293
1	TMEM63A	225845536	225882369
1	TMEM69	45687214	45694443
1	TMEM79	156282935	156293185
1	TMEM81	205083129	205084460
1	TMEM82	15742422	15747982
1	TMEM88B	1426128	1427787
1	TMEM9	201134772	201171574
1	TMOD4	151169986	151176284
1	TNFAIP8L2	151156629	151159749
1	TNFRSF14	2555639	2565382
1	TNFRSF18	1203508	1206691
1	TNFRSF1B	12167003	12209228
1	TNFRSF25	6461151	6466195
1	TNFRSF4	1211326	1214138
1	TNFRSF8	12063377	12144207
1	TNFRSF9	7915894	7943165
1	TNFSF18	173039960	173050963
1	TNFSF4	173183734	173207313
1	TNN	175067858	175148066
1	TNNI1	201403768	201429866
1	TNNI3K	74235401	74544428
1	TNNT2	201359008	201377762
1	TNR	175315194	175743770
1	TOE1	45339670	45343975
1	TOMM20	235109336	235128936
1	TOMM40L	161225939	161230744
1	TOR1AIP1	179882042	179925000
1	TOR1AIP2	179839967	179877803
1	TOR3A	179081377	179098023
1	TP53BP2	223779899	223845972
1	TP73	3652520	3736201
1	TP73-AS1	3736943	3737103
1	TPM3	154155304	154194648
1	TPR	186311652	186375693
1	TPRG1L	3625002	3630127
1	TRABD2B	47760528	47996895
1	TRAF3IP3	209756032	209782320
1	TRAF5	211326615	211374946
1	TRAPPC3	36136570	36156053
1	TRIM11	228393673	228406840
1	TRIM17	228407940	228416861
1	TRIM33	114392777	114511160
1	TRIM45	117111060	117122587
1	TRIM46	155173787	155184971
1	TRIM58	247857199	247878205
1	TRIM62	33145402	33182059
1	TRIM63	26051304	26068436
1	TRIM67	231162112	231221556
1	TRIT1	39841022	39883511
1	TRMT13	100133150	100150497
1	TRMT1L	185118098	185157072
1	TRNAU1AP	28553085	28578545
1	TRNP1	26993707	27000898
1	TROVE2	193059422	193091777
1	TSACC	156337314	156346995
1	TSEN15	184051677	184074212
1	TSHB	115029824	115034309
1	TSPAN1	46175073	46185958
1	TSPAN2	115048011	115089500
1	TSSK3	32351521	32364312
1	TSTD1	161037631	161038990
1	TTC13	230906243	230978875
1	TTC22	54779712	54801267
1	TTC24	156579727	156586770
1	TTC34	2635976	2801721
1	TTC39A	51287258	51345116
1	TTC4	54715822	54742657
1	TTF2	117060303	117107453
1	TTLL10	1173884	1197935
1	TTLL7	83865028	83999150
1	TUFT1	151540305	151583583
1	TXLNA	32179686	32198285
1	TXNDC12	52020131	52056171
1	TXNIP	145992435	145996600
1	TYW3	74733152	74766678
1	U1	120354987	120355148
1	U1	121008362	121008507
1	U1	144523860	144524021
1	U1	144551779	144551943
1	U1	144560666	144560829
1	U1	145169519	145169664
1	U1	145431527	145431693
1	U1	145465617	145465780
1	U1	146376807	146376970
1	U1	146409903	146410062
1	U1	148522601	148522765
1	U1	149636766	149636929
1	U1	149700151	149700296
1	U1	16534081	16534224
1	U1	16873708	16873851
1	U11	28648600	28648733
1	U2	120571120	120571264
1	U3	116278606	116278821
1	U3	163923670	163923873
1	U3	218541690	218541899
1	U3	219962652	219962865
1	U3	90657750	90657964
1	U4	150608507	150608623
1	U6	180758722	180758817
1	U6	202410108	202410207
1	U6	516376	516479
1	U6atac	146862729	146862845
1	U6atac	220825776	220825893
1	U7	176217541	176217602
1	U8	234593275	234593402
1	UAP1	162561506	162599842
1	UBAP2L	154220179	154271510
1	UBE2J2	1253909	1273885
1	UBE2Q1	154548577	154559028
1	UBE2T	202331657	202341980
1	UBE2U	64203627	64267368
1	UBE4B	10032832	10181239
1	UBIAD1	11273206	11296049
1	UBL4B	110112468	110113945
1	UBQLN4	156035301	156053794
1	UBR4	19074506	19210276
1	UBXN10	20186085	20196048
1	UBXN11	26281328	26318363
1	UCHL5	193012250	193060080
1	UCK2	165827531	165911618
1	UFC1	161152776	161158856
1	UHMK1	162497251	162529629
1	UQCRH	46303631	46316776
1	UQCRHL	15807169	15809348
1	URB2	229626234	229660199
1	UROD	45012147	45015575
1	USF1	161039251	161045977
1	USH2A	215622894	216423396
1	USP1	62436297	62451804
1	USP21	161159450	161165723
1	USP24	55066359	55215113
1	USP33	77695987	77759852
1	USP48	21678298	21783606
1	UTP11L	38009258	38024824
1	UTS2	7843083	7853512
1	VAMP3	7771269	7781432
1	VAMP4	171700160	171742247
1	VANGL1	115641953	115698224
1	VANGL2	160400586	160428678
1	VASH2	212950520	212992037
1	VAV3	107571160	107965144
1	VCAM1	100719742	100739045
1	VHLL	156298624	156299299
1	VPS13D	12230067	12512047
1	VPS45	150067293	150145327
1	VPS72	151169987	151195321
1	VSIG8	159854316	159862657
1	VTCN1	117143587	117210960
1	VWA1	1434861	1442882
1	VWA5B1	20290919	20354894
1	WARS2	119031216	119140671
1	WASF2	27404226	27490158
1	WDR26	224385143	224437033
1	WDR3	117929720	117966542
1	WDR47	108970214	109042113
1	WDR63	84999147	85133138
1	WDR64	241652278	241802133
1	WDR77	111439890	111449376
1	WDR78	66812885	66924887
1	WDTC1	27234516	27308633
1	WI2-1896O14.1	149197992	149321732
1	WI2-3308P17.2	13049476	13155947
1	WLS	68098473	68233120
1	WNT2B	112466541	112530165
1	WNT3A	228007051	228061260
1	WNT4	22117305	22143969
1	WNT9A	227918656	227947898
1	WRAP73	3630767	3652761
1	XCL1	168576473	168582077
1	XCL2	168540765	168543997
1	XKR8	27959462	27968096
1	XPR1	180632004	180890251
1	YARS	32775237	32818153
1	YBX1	42682395	42702349
1	YIPF1	53851719	53889834
1	YOD1	207043849	207052980
1	YRDC	37802944	37808185
1	YTHDF2	28736621	28769775
1	YY1AP1	155659443	155689000
1	Y_RNA	110764408	110764506
1	Y_RNA	111446798	111446908
1	Y_RNA	114490724	114490832
1	Y_RNA	116452536	116452627
1	Y_RNA	12024012	12024124
1	Y_RNA	147420199	147420300
1	Y_RNA	148330271	148330394
1	Y_RNA	151841736	151841837
1	Y_RNA	153726252	153726353
1	Y_RNA	153785720	153785821
1	Y_RNA	155120490	155120598
1	Y_RNA	156484098	156484210
1	Y_RNA	160326104	160326216
1	Y_RNA	161699506	161699607
1	Y_RNA	164854231	164854332
1	Y_RNA	165662585	165662687
1	Y_RNA	171253906	171254022
1	Y_RNA	173808489	173808622
1	Y_RNA	175022479	175022580
1	Y_RNA	180519016	180519119
1	Y_RNA	184171714	184171823
1	Y_RNA	184315658	184315765
1	Y_RNA	185251313	185251411
1	Y_RNA	185257911	185258015
1	Y_RNA	185266535	185266627
1	Y_RNA	185630428	185630528
1	Y_RNA	185634073	185634182
1	Y_RNA	197685640	197685740
1	Y_RNA	202070841	202070943
1	Y_RNA	202914880	202914980
1	Y_RNA	206747980	206748092
1	Y_RNA	211803017	211803104
1	Y_RNA	23370254	23370346
1	Y_RNA	236060677	236060772
1	Y_RNA	240154651	240154772
1	Y_RNA	240341385	240341477
1	Y_RNA	240698320	240698429
1	Y_RNA	24625411	24625513
1	Y_RNA	246426006	246426119
1	Y_RNA	247294835	247294941
1	Y_RNA	247997000	247997096
1	Y_RNA	248029120	248029221
1	Y_RNA	248045788	248045889
1	Y_RNA	248594925	248595033
1	Y_RNA	25877496	25877605
1	Y_RNA	26593940	26594041
1	Y_RNA	27255464	27255567
1	Y_RNA	28422555	28422655
1	Y_RNA	28881726	28881835
1	Y_RNA	28985710	28985810
1	Y_RNA	31503631	31503744
1	Y_RNA	32286452	32286561
1	Y_RNA	32639951	32640052
1	Y_RNA	35195969	35196062
1	Y_RNA	37737955	37738054
1	Y_RNA	38950825	38950925
1	Y_RNA	39881566	39881678
1	Y_RNA	39944890	39944998
1	Y_RNA	44153385	44153480
1	Y_RNA	51107222	51107331
1	Y_RNA	55484871	55484972
1	Y_RNA	62211557	62211666
1	Y_RNA	63338263	63338372
1	Y_RNA	64066640	64066741
1	Y_RNA	7982881	7982983
1	Y_RNA	8328067	8328179
1	Y_RNA	85264296	85264402
1	Y_RNA	85435175	85435284
1	Y_RNA	8796571	8796673
1	Y_RNA	89020246	89020365
1	Y_RNA	91261625	91261724
1	Y_RNA	93027410	93027506
1	Y_RNA	93385711	93385817
1	Y_RNA	95125511	95125609
1	Y_RNA	99791662	99791753
1	Z98750.1	171591083	171591145
1	ZBTB17	15941869	15976132
1	ZBTB18	244048939	244057476
1	ZBTB37	173868082	173903549
1	ZBTB40	22451851	22531157
1	ZBTB41	197153680	197200542
1	ZBTB48	6580001	6589280
1	ZBTB7B	155002630	155018522
1	ZBTB8A	32539427	32605939
1	ZBTB8B	32465069	32496686
1	ZBTB8OS	32600172	32650903
1	ZC3H11A	203795654	203854124
1	ZC3H12A	37474552	37484379
1	ZCCHC11	52408282	52553487
1	ZCCHC17	31296982	31364953
1	ZDHHC18	26826710	26857602
1	ZFP69	40477215	40496343
1	ZFP69B	40450102	40463718
1	ZFYVE9	52142094	52346686
1	ZMPSTE24	40258107	40294184
1	ZMYM1	35059786	35115859
1	ZMYM4	35268967	35422058
1	ZMYM6	34986165	35031968
1	ZMYM6NB	34981535	34985353
1	ZMYND12	42430329	42456267
1	ZNF124	247121975	247172016
1	ZNF281	200404940	200410056
1	ZNF326	89995112	90035531
1	ZNF362	33256545	33300719
1	ZNF436	23359448	23369442
1	ZNF436-AS1	23368997	23371839
1	ZNF496	247297412	247331846
1	ZNF593	26169871	26172060
1	ZNF644	90915298	91022272
1	ZNF648	182054570	182061712
1	ZNF669	247099962	247104372
1	ZNF670	247036784	247078755
1	ZNF672	248838210	248849517
1	ZNF678	227563543	227677443
1	ZNF683	26361634	26374522
1	ZNF684	40531561	40548169
1	ZNF687	151281618	151292180
1	ZNF691	42846573	42852477
1	ZNF692	248850006	248859144
1	ZNF695	246945547	247008093
1	ZNF697	119619422	119647773
1	ZNHIT6	85649423	85708433
1	ZP4	237877864	237890922
1	ZRANB2	71063291	71081297
1	ZSCAN20	33472645	33496507
1	ZSWIM5	45016399	45306209
1	ZYG11A	52842511	52894998
1	ZYG11B	52726467	52827342
1	ZZZ3	77562416	77683419
1	hsa-mir-4259	159899979	159900079
1	snoU109	193057281	193057415
1	snoU13	112371004	112371107
1	snoU13	26642286	26642389
1	uc_338	29171285	29171453
1	uc_338	88520000	88520170
2	5S_rRNA	161409554	161409670
2	5S_rRNA	89600571	89600680
2	AAK1	69457995	69674349
2	AAMP	218264123	218270257
2	ABCA12	214931542	215138428
2	ABCB11	168922938	169031322
2	ABCB6	219209768	219218990
2	ABCG5	43812472	43838865
2	ABCG8	43838964	43878466
2	ABHD1	27123789	27130812
2	ABI2	203328219	203447723
2	AC005037.2	200843186	200843299
2	AC005538.1	234012157	234012265
2	AC006461.1	72170559	72170645
2	AC006994.3	210171296	210171391
2	AC006994.4	210232692	210233976
2	AC007005.1	101787821	101787921
2	AC007006.1	59565835	59565921
2	AC007040.1	71017024	71017109
2	AC007040.2	71012331	71012407
2	AC007040.3	71013089	71013157
2	AC007131.3	59241621	59241702
2	AC007163.1	200675855	200675945
2	AC007163.2	200682822	200683196
2	AC007179.2	59532984	59533075
2	AC007242.1	201841129	201841230
2	AC007358.1	201953257	201953336
2	AC007365.2	64776104	64776187
2	AC007367.1	58527842	58527903
2	AC007381.1	60417838	60417905
2	AC007389.4	65667256	65667346
2	AC007391.1	37458573	37458659
2	AC007402.1	51435122	51435218
2	AC007435.1	175034517	175034590
2	AC007557.5	216863059	216865281
2	AC007560.2	50798964	50799055
2	AC007682.2	50961245	50961333
2	AC007682.3	50943286	50943396
2	AC007750.1	162121731	162121816
2	AC007881.1	71125523	71125592
2	AC007881.2	71039307	71039360
2	AC008074.1	64552771	64592133
2	AC008169.1	214042312	214042417
2	AC009297.1	154231718	154231829
2	AC009299.1	161350217	161350360
2	AC009305.2	31035553	31035644
2	AC009305.3	31092826	31092916
2	AC009406.1	57192736	57192803
2	AC009406.2	57193499	57193566
2	AC009478.2	180617118	180617206
2	AC009480.1	147940980	147941071
2	AC009495.1	165814215	165814354
2	AC009499.1	34017971	34018067
2	AC009973.1	229993870	229993921
2	AC010092.1	170916209	170916294
2	AC010146.2	136544371	136544480
2	AC010150.2	25722192	25722296
2	AC010731.4	206642418	206649449
2	AC010739.1	41596386	41596492
2	AC010884.2	104992902	104992980
2	AC010887.1	217176498	217176582
2	AC010888.1	182460808	182460895
2	AC011748.1	34403664	34403757
2	AC011994.1	11607404	11607505
2	AC012003.1	141997377	141997487
2	AC012065.1	20529470	20529976
2	AC012305.1	235571931	235572003
2	AC012353.1	141638844	141638963
2	AC012363.1	120196062	120196141
2	AC012365.1	117026331	117026396
2	AC012501.4	153499971	153500049
2	AC012671.1	88294592	88294679
2	AC012671.3	88374139	88374239
2	AC012671.4	88462767	88462867
2	AC013268.1	110126732	110126824
2	AC013402.1	104568817	104568920
2	AC013406.1	147466630	147466714
2	AC013409.1	209092541	209092629
2	AC013444.2	143005700	143005791
2	AC013476.1	222932594	222932683
2	AC013480.1	41947056	41947147
2	AC013731.1	157855270	157855346
2	AC015971.1	86586140	86586230
2	AC016670.1	80244623	80244718
2	AC016706.1	142312940	142313008
2	AC016727.1	61555360	61555458
2	AC016727.2	61577530	61577581
2	AC016730.2	13839140	13839246
2	AC016732.1	157178864	157178970
2	AC016739.3	176270241	176270330
2	AC016743.1	209299795	209299862
2	AC016753.1	85597315	85598171
2	AC016764.1	121035073	121035218
2	AC016907.1	30066124	30066213
2	AC017028.1	239069164	239069257
2	AC017028.10	239161797	239162357
2	AC017028.2	239069360	239069453
2	AC017028.3	239069458	239069551
2	AC017028.4	239069752	239069845
2	AC017028.5	239068968	239069061
2	AC017028.6	239086343	239086442
2	AC017028.7	239085698	239085796
2	AC017028.8	239069605	239069698
2	AC017028.9	239069066	239069159
2	AC017076.1	6855090	6855177
2	AC017081.1	206355739	206356119
2	AC017083.1	68229926	68230015
2	AC017083.3	68273104	68273206
2	AC017084.1	70455530	70455624
2	AC017104.1	231490204	231490289
2	AC018690.1	99520103	99520232
2	AC018693.1	38873006	38873105
2	AC018737.1	121761827	121761935
2	AC018804.1	130183443	130183519
2	AC019046.1	173061732	173061812
2	AC019051.1	220476983	220477092
2	AC019129.2	44065488	44065544
2	AC019198.1	55472744	55472841
2	AC019201.1	157441550	157441639
2	AC019206.1	69902350	69902709
2	AC019330.2	198566645	198566729
2	AC022210.1	84895085	84895221
2	AC027612.2	91763925	91764018
2	AC064837.1	182088429	182088616
2	AC067957.1	44782046	44782130
2	AC068056.1	191450983	191451092
2	AC068137.1	130273723	130273788
2	AC068292.1	4228428	4228518
2	AC068706.1	176383427	176383576
2	AC068706.2	176382232	176382332
2	AC068715.1	50381657	50381751
2	AC068718.1	187742587	187742674
2	AC068946.1	219224023	219224105
2	AC069157.2	53422419	53422506
2	AC069303.1	33786038	33786138
2	AC073215.1	58062581	58062665
2	AC073255.1	30432353	30432448
2	AC073973.1	194558174	194558274
2	AC074091.1	27581889	27581946
2	AC074264.1	3017219	3017330
2	AC074289.2	64252900	64252967
2	AC074391.2	66041250	66041390
2	AC078851.2	139826692	139826781
2	AC079117.2	77020336	77020421
2	AC079117.3	77041778	77041863
2	AC079235.1	227124243	227124358
2	AC079354.1	202115167	202115260
2	AC079610.2	213276552	213284205
2	AC079753.1	112844311	112844411
2	AC079834.2	221519564	221519657
2	AC092159.1	687799	688348
2	AC092576.1	235326358	235326451
2	AC092614.1	191288794	191288878
2	AC092786.1	136645108	136645192
2	AC092841.1	161918782	161918866
2	AC092841.2	161893892	161893949
2	AC092841.3	161886001	161886098
2	AC093110.1	54579018	54579119
2	AC093162.1	85299034	85299118
2	AC093165.1	55108710	55108803
2	AC093865.1	212763570	212763675
2	AC096546.1	73488579	73488660
2	AC096649.4	175330373	175330472
2	AC096664.3	63695393	63695535
2	AC096753.1	79794270	79794381
2	AC097483.1	218179386	218179453
2	AC097506.1	33927384	33927472
2	AC104405.1	132523985	132524092
2	AC104623.1	16541690	16545695
2	AC104697.1	163090999	163091099
2	AC104802.1	224239462	224239556
2	AC104841.1	241245202	241245299
2	AC105381.1	200387175	200387264
2	AC105398.1	29081270	29081351
2	AC105921.1	211778075	211778140
2	AC106874.2	84374002	84374093
2	AC108057.1	157015172	157015257
2	AC108479.3	88055665	88055791
2	AC109829.2	27556908	27557282
2	AC110086.1	164423525	164423606
2	AC110769.1	113990010	113990096
2	AC114765.3	220191878	220191956
2	AC114788.1	238972928	238973010
2	AC116176.1	22239149	22239243
2	AC118063.1	189311671	189311761
2	AC118063.2	189280928	189281017
2	AC122136.1	215878833	215878919
2	AC124861.2	240261715	240261860
2	AC125238.1	203764707	203764798
2	AC140479.1	110301312	110301393
2	AC148036.1	5001221	5001288
2	AC243981.1	90099156	90099391
2	AC244205.1	88767318	88767413
2	ACA59	179023257	179023378
2	ACA59	63883249	63883391
2	ACADL	210187939	210225491
2	ACKR3	236567787	236582358
2	ACMSD	134838547	134902034
2	ACOXL	110732573	111118222
2	ACP1	264140	278283
2	ACSL3	222860934	222944639
2	ACTG2	73892314	73919865
2	ACTR1B	97655963	97664107
2	ACTR2	65227753	65271253
2	ACTR3	113889960	113962596
2	ACVR1	157736444	157875862
2	ACVR1C	157526767	157629005
2	ACVR2A	147844517	147930826
2	ACYP2	53970838	54305300
2	ADAM17	9488486	9555792
2	ADAM23	206443539	206621130
2	ADCY3	24819169	24919839
2	ADD2	70607618	70768225
2	ADI1	3497361	3519736
2	ADRA2B	96112875	96116245
2	AFF3	99545419	100142739
2	AFTPH	64524305	64593005
2	AGAP1	235494089	236131800
2	AGBL5	27042364	27070622
2	AGFG1	227472152	227561214
2	AGPS	177392644	177543836
2	AGXT	240868479	240880502
2	AHSA2	61177418	61191203
2	AL078621.1	113596000	113596067
2	AL121652.1	31919862	31919949
2	AL121652.2	31810195	31810288
2	AL121652.3	31823018	31823106
2	AL121655.1	32088304	32088391
2	AL133244.2	32939061	32939145
2	ALK	29192774	29921566
2	ALLC	3658195	3702671
2	ALMS1	73385758	73610793
2	ALPI	232456123	232460032
2	ALPP	232378534	232382889
2	ALPPL2	232406843	232410714
2	ALS2	201700554	201781189
2	ALS2CR11	201487425	201619178
2	ALS2CR12	201288271	201357398
2	AMER3	130755435	130768134
2	AMMECR1L	127861630	127885922
2	ANAPC1	111766271	111884690
2	ANKAR	189674290	189761193
2	ANKMY1	240479422	240569209
2	ANKRD20A8P	94811046	94857282
2	ANKRD23	96824526	96857934
2	ANKRD30BL	132147591	132257969
2	ANKRD36	97113496	97264521
2	ANKRD36B	97492663	97589965
2	ANKRD36C	95836919	95991831
2	ANKRD39	96836611	96858095
2	ANKRD44	196967017	197311173
2	ANKRD53	70978380	70985499
2	ANKZF1	219229757	219236669
2	ANO7	241188509	241225377
2	ANTXR1	69013178	69249327
2	ANXA4	69644425	69826464
2	AOX1	200585868	200677064
2	AP1S3	223751686	223838027
2	APLF	68467561	68655576
2	APOB	21001429	21044073
2	AQP12A	240691845	240698483
2	AQP12B	240676418	240682906
2	ARHGAP15	143091362	143768352
2	ARHGAP25	68679601	68826833
2	ARHGEF33	38889880	38975449
2	ARHGEF4	130836916	131047263
2	ARID5A	96536743	96552638
2	ARL4C	234493041	234497053
2	ARL5A	151788984	151828492
2	ARL6IP6	152717893	152761253
2	ARMC9	231198546	231374837
2	ARPC2	218217094	218254356
2	ASAP2	9206765	9405683
2	ASB1	238426742	238452250
2	ASB18	236194872	236264409
2	ASIC4	219514170	219538772
2	ASNSD1	189661385	189670831
2	ASPRV1	69960089	69962265
2	ASTL	96123850	96138436
2	ASXL2	25733753	25878516
2	ATAD2B	23748664	23927114
2	ATF2	175072250	175168382
2	ATG16L1	233210051	233295674
2	ATG4B	241637213	241673857
2	ATG9A	219209772	219229717
2	ATIC	215311817	215349773
2	ATL2	38294880	38377285
2	ATOH8	85751344	85788066
2	ATP5G3	175176258	175184607
2	ATP6V1B1	70935882	70965406
2	ATP6V1C2	10721649	10785110
2	ATP6V1E2	46490750	46542557
2	ATRAID	27212027	27217178
2	AUP1	74526645	74529939
2	B3GALT1	167868948	167874041
2	B3GNT2	62196113	62224731
2	B3GNT7	231395543	231401164
2	BARD1	214725646	214809711
2	BAZ2B	159318979	159616692
2	BBS5	169479178	169506655
2	BCL11A	60451167	60553567
2	BCL2L11	111119378	111168447
2	BCS1L	218658764	218663443
2	BIN1	127048027	127107355
2	BIRC6	32357028	32618899
2	BMP10	68865481	68871517
2	BMPR2	202376936	202567751
2	BOK	241558721	241574138
2	BOLA3	74135398	74147994
2	BOLL	197726879	197786762
2	BRE	27889941	28338901
2	BUB1	110637698	110678114
2	BZW1	200810594	200823846
2	C1D	68041130	68110948
2	C1QL2	119156243	119158889
2	C2orf15	99141485	99151487
2	C2orf16	27576522	27582720
2	C2orf27A	131722375	131767406
2	C2orf27B	131794961	131801661
2	C2orf40	106063246	106078159
2	C2orf42	70149880	70248615
2	C2orf43	20684014	20823130
2	C2orf44	24029340	24049575
2	C2orf47	199955317	200008540
2	C2orf48	10141382	10211725
2	C2orf49	105337359	105349211
2	C2orf50	11133053	11146790
2	C2orf54	240886048	240896889
2	C2orf57	231592901	231594283
2	C2orf61	47045538	47155378
2	C2orf66	196805002	196810276
2	C2orf68	85606654	85612066
2	C2orf69	199911256	199955935
2	C2orf70	26562582	26579532
2	C2orf71	29060976	29074261
2	C2orf72	231037490	231049719
2	C2orf73	54330034	54383742
2	C2orf74	61145068	61164829
2	C2orf76	119302225	119366828
2	C2orf78	73784189	73817147
2	C2orf80	208165343	208190073
2	C2orf81	74414176	74421591
2	C2orf82	232857270	232878708
2	C2orf83	227610090	227633320
2	C2orf88	189879609	190203484
2	C2orf91	41935368	41954266
2	CAB39	230712845	230821075
2	CACNB4	151832776	152099079
2	CAD	27217390	27243943
2	CALCRL	187343129	187448460
2	CALM2	47160082	47176601
2	CAMKMT	44361950	44772592
2	CAPG	85394748	85418432
2	CAPN10	240586716	240617705
2	CAPN13	30722771	30820542
2	CAPN14	31173056	31233858
2	CARF	202912214	202987063
2	CASP10	201182881	201229406
2	CASP8	201233443	201287711
2	CATIP	218356856	218368099
2	CBWD2	113437691	113496189
2	CCDC108	219002846	219041527
2	CCDC115	130338241	130342349
2	CCDC121	27625639	27629012
2	CCDC138	108786757	108885477
2	CCDC140	222298147	222305217
2	CCDC141	178829757	179050086
2	CCDC142	74471986	74483408
2	CCDC148	158171081	158456753
2	CCDC150	196639554	196763490
2	CCDC173	169645425	169694433
2	CCDC74A	131527675	131533666
2	CCDC74B	130139287	130145134
2	CCDC85A	56184123	56386173
2	CCDC88A	55287842	55419921
2	CCDC93	117915478	118014133
2	CCL20	227813842	227817564
2	CCNT2	134918235	134959342
2	CCNYL1	207711540	207761839
2	CCT4	61868089	61888804
2	CCT7	73233420	73253021
2	CD207	70830214	70835822
2	CD28	203706475	203738912
2	CD302	159768630	159798255
2	CD8A	86784610	86808396
2	CD8B	86815339	86861924
2	CD8BP	106487427	106506940
2	CDC42EP3	37641882	37738468
2	CDCA7	173354820	173368997
2	CDK15	201790461	201895550
2	CDK5R2	218959655	218962162
2	CDKL4	39175646	39229588
2	CEBPZ	37201612	37231713
2	CENPA	26764289	26801067
2	CENPO	24793136	24822376
2	CEP68	65056366	65087004
2	CERKL	181536676	181680665
2	CERS6	168455862	168775137
2	CFAP221	119544432	119662251
2	CFAP36	55519604	55545879
2	CFC1	130592168	130599575
2	CFC1B	130521197	130528604
2	CFLAR	201116104	201176687
2	CGREF1	27098889	27119115
2	CHAC2	53767792	53775196
2	CHCHD5	112584240	112589275
2	CHMP3	86503430	86620493
2	CHN1	174799363	175005369
2	CHPF	219538947	219543787
2	CHRNA1	174747592	174764472
2	CHRND	232525993	232536667
2	CHRNG	232539727	232546403
2	CHST10	100391860	100417656
2	CIAO1	96266132	96273349
2	CIB4	26581202	26641368
2	CIR1	174348022	174395715
2	CKAP2L	112736607	112764677
2	CLASP1	121337776	121649587
2	CLEC4F	70808643	70820600
2	CLHC1	55174791	55232563
2	CLIP4	29097705	29189643
2	CLK1	200853009	200864744
2	CMPK2	6840570	6866635
2	CNGA3	98346155	98398601
2	CNNM3	96816245	96833911
2	CNNM4	96760902	96811891
2	CNOT11	101252802	101270316
